Promotor,Preparation,"Temperature, K","p(CH4), bar","p(O2), bar",p(CH4)/p(O2),"p total, bar","Contact time, s","X(O2), %","X(CH4), %","S(COx), %","S(C2=), %","S(C2-), %","S(C2), %","Y(C2), %",Mn_C_mol%,Na_C_mol%,Li_C_mol%,Mg_C_mol%,Ti_C_mol%,Si_C_mol%,Ag_C_mol%,W_C_mol%,Mo_C_mol%,Nd_C_mol%,K_C_mol%,Ce_C_mol%,La_C_mol%,Ga_C_mol%,Zr_C_mol%,Ba_C_mol%,Ni_C_mol%,Al_C_mol%,Rb_C_mol%,Ca_C_mol%,Cu_C_mol%,Cr_C_mol%,Nb_C_mol%,Sn_C_mol%,Fe_C_mol%,Ge_C_mol%,Cs_C_mol%,Zn_C_mol%,Sr_C_mol%,Gd_C_mol%,Sm_C_mol%,Ta_C_mol%,Co_C_mol%,Rh_C_mol%,Ir_C_mol%,Pt_C_mol%, Na _C_mol%,P_C_mol%,Cl_A_mol%,P_A_mol%,C_A_mol%,S_A_mol%,B_A_mol%,Al_S_mol%,Si_S_mol%,La_S_mol%,Ca_S_mol%,Zr_S_mol%,C_S_mol%,Mg_S_mol%,Fe_S_mol%,Sr_S_mol%,Ti_S_mol%,Co_S_mol%
0,Impregnation,1023,0.07,0.03,2.0,1.0,0.16,0.0,27.0,0.0,0.0,0.0,0.0,0.0,31.7,0.0,3.6,62.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,n.a.,1023,0.4,0.08,5.0,1.0,0.06,0.0,11.5,0.0,4.9,7.3,12.2,1.4,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,Impregnation,973,0.0,0.0,7.4,1.0,0.37,33.5,3.0,67.7,11.1,21.2,32.3,1.0,2.14,2.1,0.0,0.0,0.0,0.0,0.0,1.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,Impregnation,1023,0.0,0.0,7.4,1.0,0.37,66.4,7.9,44.1,33.1,22.8,55.9,4.4,2.14,2.1,0.0,0.0,0.0,0.0,0.0,1.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,Impregnation,1073,0.0,0.0,7.4,1.0,0.37,91.2,12.2,36.5,46.1,17.4,63.5,7.7,2.14,2.1,0.0,0.0,0.0,0.0,0.0,1.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,Impregnation,1073,0.83,0.17,5.0,1.0,0.12,0.0,17.0,0.0,27.0,27.0,54.0,9.2,4.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,Impregnation,1073,0.5,0.11,4.8,1.0,0.12,0.0,19.0,0.0,23.5,19.5,43.0,8.2,4.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,Impregnation,1073,0.83,0.17,5.0,1.0,0.12,0.0,25.0,0.0,29.5,18.5,48.0,12.0,4.45,0.0,0.0,0.0,0.0,0.0,0.0,1.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,Impregnation,1073,0.5,0.11,4.8,1.0,0.12,0.0,24.0,0.0,32.0,16.0,48.0,11.5,4.45,0.0,0.0,0.0,0.0,0.0,0.0,1.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,Impregnation,1073,0.83,0.17,5.0,1.0,0.12,0.0,26.0,0.0,45.4,20.6,66.0,17.2,4.3,2.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,Impregnation,1073,0.5,0.11,4.8,1.0,0.12,0.0,31.0,0.0,31.8,12.2,44.0,13.6,4.3,2.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,Impregnation,1113,0.0,0.0,3.0,1.0,0.04,88.0,26.6,48.1,35.6,16.3,51.9,13.8,2.25,2.1,0.0,0.0,0.0,0.0,0.0,1.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,Impregnation,1113,0.0,0.0,4.0,1.0,0.04,96.2,22.3,34.0,46.5,19.3,65.8,14.7,2.25,2.1,0.0,0.0,0.0,0.0,0.0,1.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,Impregnation,1113,0.0,0.0,5.0,1.0,0.04,96.4,20.0,36.8,44.1,19.0,63.1,12.6,2.25,2.1,0.0,0.0,0.0,0.0,0.0,1.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,Impregnation,1113,0.0,0.0,6.0,1.0,0.04,98.4,19.4,38.5,43.0,18.3,61.3,11.9,2.25,2.1,0.0,0.0,0.0,0.0,0.0,1.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,Impregnation,1113,0.0,0.0,3.0,1.0,0.04,95.0,30.3,44.8,36.1,19.0,55.1,16.7,2.26,2.11,0.0,0.0,0.0,0.0,0.0,1.05,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,Impregnation,1113,0.0,0.0,4.0,1.0,0.04,97.6,22.6,32.0,47.2,20.7,67.9,15.3,2.26,2.11,0.0,0.0,0.0,0.0,0.0,1.05,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,Impregnation,1113,0.0,0.0,5.0,1.0,0.04,97.4,20.6,36.0,43.5,20.5,64.0,13.2,2.26,2.11,0.0,0.0,0.0,0.0,0.0,1.05,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,Impregnation,1113,0.0,0.0,6.0,1.0,0.04,99.3,20.3,37.4,43.6,18.7,62.3,12.6,2.26,2.11,0.0,0.0,0.0,0.0,0.0,1.05,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,Impregnation,1113,0.0,0.0,3.0,1.0,0.04,96.1,32.1,41.5,37.4,21.0,58.4,18.7,2.26,2.12,0.0,0.0,0.0,0.0,0.0,1.06,0.0,0.0,0.0,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,Impregnation,1113,0.0,0.0,4.0,1.0,0.04,97.7,23.9,29.9,48.3,21.7,70.0,16.7,2.26,2.12,0.0,0.0,0.0,0.0,0.0,1.06,0.0,0.0,0.0,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,Impregnation,1113,0.0,0.0,5.0,1.0,0.04,98.8,20.9,34.9,44.5,20.5,65.0,13.6,2.26,2.12,0.0,0.0,0.0,0.0,0.0,1.06,0.0,0.0,0.0,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,Impregnation,1113,0.0,0.0,6.0,1.0,0.04,99.4,21.8,35.9,45.2,18.9,64.1,14.0,2.26,2.12,0.0,0.0,0.0,0.0,0.0,1.06,0.0,0.0,0.0,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,Impregnation,1113,0.0,0.0,3.0,1.0,0.04,98.8,33.8,39.4,38.6,22.0,60.6,20.5,2.28,2.13,0.0,0.0,0.0,0.0,0.0,1.07,0.0,0.0,0.0,1.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,Impregnation,1113,0.0,0.0,4.0,1.0,0.04,98.9,25.1,27.2,48.9,23.9,72.8,18.3,2.28,2.13,0.0,0.0,0.0,0.0,0.0,1.07,0.0,0.0,0.0,1.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,Impregnation,1113,0.0,0.0,5.0,1.0,0.04,99.7,21.6,33.1,45.4,21.4,66.8,14.4,2.28,2.13,0.0,0.0,0.0,0.0,0.0,1.07,0.0,0.0,0.0,1.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,Impregnation,1113,0.0,0.0,6.0,1.0,0.04,99.3,22.5,34.4,45.0,20.6,65.6,14.8,2.28,2.13,0.0,0.0,0.0,0.0,0.0,1.07,0.0,0.0,0.0,1.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,Impregnation,1113,0.0,0.0,3.0,1.0,0.04,98.2,33.9,37.5,40.6,21.8,62.4,21.2,2.32,2.17,0.0,0.0,0.0,0.0,0.0,1.08,0.0,0.0,0.0,2.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,Impregnation,1113,0.0,0.0,4.0,1.0,0.04,99.0,26.2,24.7,49.9,25.3,75.2,19.7,2.32,2.17,0.0,0.0,0.0,0.0,0.0,1.08,0.0,0.0,0.0,2.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,Impregnation,1113,0.0,0.0,5.0,1.0,0.04,99.6,22.2,29.7,48.4,21.8,70.2,15.6,2.32,2.17,0.0,0.0,0.0,0.0,0.0,1.08,0.0,0.0,0.0,2.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,Impregnation,1113,0.0,0.0,6.0,1.0,0.04,99.1,22.0,31.8,46.3,21.9,68.2,15.0,2.32,2.17,0.0,0.0,0.0,0.0,0.0,1.08,0.0,0.0,0.0,2.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,Impregnation,1113,0.0,0.0,3.0,1.0,0.04,98.4,34.1,41.0,37.3,21.7,59.0,20.1,2.36,2.21,0.0,0.0,0.0,0.0,0.0,1.1,0.0,0.0,0.0,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,Impregnation,1113,0.0,0.0,4.0,1.0,0.04,99.5,26.0,24.7,49.4,25.9,75.3,19.6,2.36,2.21,0.0,0.0,0.0,0.0,0.0,1.1,0.0,0.0,0.0,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,Impregnation,1113,0.0,0.0,5.0,1.0,0.04,99.9,22.6,31.6,46.7,21.6,68.3,15.4,2.36,2.21,0.0,0.0,0.0,0.0,0.0,1.1,0.0,0.0,0.0,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,Impregnation,1113,0.0,0.0,6.0,1.0,0.04,99.5,22.1,34.0,45.1,20.9,66.0,14.6,2.36,2.21,0.0,0.0,0.0,0.0,0.0,1.1,0.0,0.0,0.0,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,Impregnation,1113,0.0,0.0,3.0,1.0,0.04,98.8,34.6,42.8,36.1,21.1,57.2,19.8,2.39,2.23,0.0,0.0,0.0,0.0,0.0,1.12,0.0,0.0,0.0,4.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,Impregnation,1113,0.0,0.0,4.0,1.0,0.04,99.8,25.3,27.3,47.2,25.4,72.6,18.4,2.39,2.23,0.0,0.0,0.0,0.0,0.0,1.12,0.0,0.0,0.0,4.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,Impregnation,1113,0.0,0.0,5.0,1.0,0.04,99.7,21.2,35.0,44.4,20.6,65.0,13.8,2.39,2.23,0.0,0.0,0.0,0.0,0.0,1.12,0.0,0.0,0.0,4.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,Impregnation,1113,0.0,0.0,6.0,1.0,0.04,98.9,21.7,35.9,44.2,19.8,64.0,13.9,2.39,2.23,0.0,0.0,0.0,0.0,0.0,1.12,0.0,0.0,0.0,4.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,Impregnation,1053,0.0,0.0,3.0,1.0,0.04,0.0,0.9,0.0,17.2,43.2,60.4,0.6,2.25,2.1,0.0,0.0,0.0,0.0,0.0,1.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,Impregnation,1073,0.0,0.0,3.0,1.0,0.04,0.0,7.0,0.0,24.8,43.9,68.7,4.8,2.25,2.1,0.0,0.0,0.0,0.0,0.0,1.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,Impregnation,1093,0.0,0.0,3.0,1.0,0.04,0.0,18.8,0.0,44.2,28.1,72.4,13.6,2.25,2.1,0.0,0.0,0.0,0.0,0.0,1.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,Impregnation,1133,0.0,0.0,3.0,1.0,0.04,0.0,20.1,0.0,47.8,18.9,66.7,13.4,2.25,2.1,0.0,0.0,0.0,0.0,0.0,1.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,Impregnation,1153,0.0,0.0,3.0,1.0,0.04,0.0,19.9,0.0,46.6,16.7,63.4,12.6,2.25,2.1,0.0,0.0,0.0,0.0,0.0,1.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,Impregnation,1173,0.0,0.0,3.0,1.0,0.04,0.0,20.5,0.0,44.6,15.2,59.7,12.2,2.25,2.1,0.0,0.0,0.0,0.0,0.0,1.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,Impregnation,1053,0.0,0.0,3.0,1.0,0.04,0.0,2.3,0.0,17.4,44.3,61.7,1.4,2.26,2.11,0.0,0.0,0.0,0.0,0.0,1.05,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,Impregnation,1073,0.0,0.0,3.0,1.0,0.04,0.0,9.3,0.0,28.2,42.0,70.1,6.5,2.26,2.11,0.0,0.0,0.0,0.0,0.0,1.05,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,Impregnation,1093,0.0,0.0,3.0,1.0,0.04,0.0,18.7,0.0,43.4,30.9,74.3,13.9,2.26,2.11,0.0,0.0,0.0,0.0,0.0,1.05,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
